,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
1882392,2020-12-09,SP,,state,1306585,43461,283,False,45919049.0,46289333.0,35.0,2822.64815,3.3300000000000005
1882393,2020-12-08,SP,,state,1296801,43282,282,False,45919049.0,46289333.0,35.0,2801.51153,3.34
1882394,2020-12-07,SP,,state,1288878,43040,281,False,45919049.0,46289333.0,35.0,2784.39527,3.34
1882395,2020-12-06,SP,,state,1287762,43015,280,False,45919049.0,46289333.0,35.0,2781.98435,3.34
1882396,2020-12-05,SP,,state,1285087,42969,279,False,45919049.0,46289333.0,35.0,2776.20548,3.34
1882397,2020-12-04,SP,,state,1276149,42788,278,False,45919049.0,46289333.0,35.0,2756.8965,3.35
1882398,2020-12-03,SP,,state,1267912,42637,277,False,45919049.0,46289333.0,35.0,2739.1019,3.36
1882399,2020-12-02,SP,,state,1259704,42456,276,False,45919049.0,46289333.0,35.0,2721.36995,3.37
1882400,2020-12-01,SP,,state,1250590,42290,275,False,45919049.0,46289333.0,35.0,2701.68075,3.38
1882401,2020-11-30,SP,,state,1241653,42095,274,False,45919049.0,46289333.0,35.0,2682.37393,3.39
1882402,2020-11-29,SP,,state,1240473,42076,273,False,45919049.0,46289333.0,35.0,2679.82474,3.39
1882403,2020-11-28,SP,,state,1238094,42048,272,False,45919049.0,46289333.0,35.0,2674.6853300000002,3.4000000000000004
1882404,2020-11-27,SP,,state,1233587,41902,271,False,45919049.0,46289333.0,35.0,2664.94875,3.4000000000000004
1882405,2020-11-26,SP,,state,1229267,41773,270,False,45919049.0,46289333.0,35.0,2655.6161399999996,3.4000000000000004
1882406,2020-11-25,SP,,state,1224744,41601,269,False,45919049.0,46289333.0,35.0,2645.84499,3.4000000000000004
1882407,2020-11-24,SP,,state,1215844,41455,268,False,45919049.0,46289333.0,35.0,2626.6181,3.4099999999999997
